0,-1.2531749,private,0.55701953,5th_6th,-2.7797997,never_married,priv_house_serv,not_in_family,white,male,-0.14543362,-0.21916214,0.75010616,guatemala
0,-1.6268481,private,0.75570345,10th,-1.6073418,never_married,machine_op_inspct,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.4026442,private,0.6428312,h_s_grad,-0.43488383,never_married,craft_repair,own_child,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,1.9604148,private,-0.50402284,masters,1.5192127,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,-0.21916214,0.75010616,united_states
1,0.3909873,self_emp_inc,-0.65652955,assoc_voc,0.3467548,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,-0.20688984,private,2.6105156,h_s_grad,-0.43488383,married_civ_spouse,farming_fishing,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.7300323,private,-0.81411135,11th,-1.2165225,married_civ_spouse,other_service,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.4026442,state_gov,-0.48520923,some_college,-0.044064526,never_married,farming_fishing,own_child,white,male,-0.14543362,-0.21916214,-0.74208075,united_states
1,-0.804767,private,0.5038642,assoc_voc,0.3467548,married_civ_spouse,prof_specialty,wife,white,female,-0.14543362,-0.21916214,-0.41048366,united_states
0,0.017314088,private,0.95243686,7th_8th,-2.3889804,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,-0.07888656,mexico
0,1.1383338,private,-0.031665716,some_college,-0.044064526,married_civ_spouse,transport_moving,husband,white,male,0.36188918,-0.21916214,0.75010616,united_states
0,0.9888645,private,0.1083712,11th,-1.2165225,separated,priv_house_serv,not_in_family,black,female,-0.14543362,-0.21916214,-1.9026706,united_states
0,1.287803,self_emp_inc,-0.5463274,h_s_grad,-0.43488383,widowed,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,0.75010616,united_states
0,-1.5521134,private,-1.2798975,some_college,-0.044064526,never_married,other_service,own_child,white,male,-0.14543362,-0.21916214,-1.7368721,united_states
0,0.017314088,private,0.8578196,h_s_grad,-0.43488383,divorced,handlers_cleaners,own_child,black,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.3279095,private,0.2346506,some_college,-0.044064526,never_married,other_service,own_child,white,female,-0.14543362,4.016799,-1.405275,united_states
1,-1.2531749,private,-1.2825106,h_s_grad,-0.43488383,never_married,other_service,not_in_family,white,male,1.6829017,-0.21916214,1.5790989,united_states
0,-0.057420556,private,0.28243738,9th,-1.9981611,married_spouse_absent,exec_managerial,not_in_family,white,male,-0.14543362,-0.21916214,1.0817033,mexico
0,-1.3279095,private,-0.74742573,some_college,-0.044064526,never_married,adm_clerical,own_child,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,1.8109455,private,-0.4131172,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.35635912,local_gov,1.8222942,bachelors,1.1283934,married_civ_spouse,exec_managerial,husband,white,male,0.25738692,-0.21916214,0.75010616,united_states
1,0.24151802,self_emp_inc,-0.17890805,h_s_grad,-0.43488383,married_civ_spouse,exec_managerial,husband,white,male,0.5267561,-0.21916214,0.75010616,united_states
0,-0.43109378,private,0.7583072,h_s_grad,-0.43488383,married_civ_spouse,handlers_cleaners,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.6552977,private,-0.8377727,bachelors,1.1283934,never_married,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,0.75010616,united_states
0,0.017314088,private,-0.6740271,some_college,-0.044064526,divorced,sales,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.95423627,private,-1.4998661,masters,1.5192127,never_married,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.43109378,private,0.86888814,h_s_grad,-0.43488383,never_married,machine_op_inspct,own_child,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.6151912,local_gov,-0.16862541,h_s_grad,-0.43488383,divorced,adm_clerical,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.16678338,self_emp_inc,2.4216788,assoc_acdm,0.7375741,married_civ_spouse,craft_repair,husband,white,male,1.8049291,-0.21916214,1.5790989,united_states
0,-1.4773787,private,-0.79682213,some_college,-0.044064526,never_married,other_service,own_child,white,male,-0.14543362,-0.21916214,-1.7368721,united_states
0,0.5404566,private,-0.18253443,h_s_grad,-0.43488383,separated,transport_moving,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.31625265,private,-0.8238448,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,0.5843076,united_states
1,1.2130684,private,1.2713214,some_college,-0.044064526,married_civ_spouse,exec_managerial,husband,white,male,1.8049291,-0.21916214,0.3356098,united_states
0,0.5404566,private,-0.13250366,assoc_voc,0.3467548,married_civ_spouse,tech_support,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.6552977,private,0.37891987,h_s_grad,-0.43488383,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,-0.07888656,mexico
0,-1.3279095,private,1.8873229,some_college,-0.044064526,separated,handlers_cleaners,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.5404566,private,0.75195396,some_college,-0.044064526,married_civ_spouse,craft_repair,husband,other,male,-0.14543362,-0.21916214,-0.07888656,dominican_republic
0,0.16678338,private,-1.0851145,h_s_grad,-0.43488383,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,0.75010616,united_states
0,2.2593534,self_emp_inc,-0.14427282,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,-0.9078793,united_states
0,0.83939517,private,1.1632875,h_s_grad,-0.43488383,married_civ_spouse,transport_moving,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.4026442,private,-1.1131124,some_college,-0.044064526,never_married,adm_clerical,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.46572194,self_emp_inc,-1.1609654,some_college,-0.044064526,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,0.75010616,united_states
0,-1.1784402,private,0.22835414,bachelors,1.1283934,never_married,exec_managerial,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.1037055,private,-1.0081463,some_college,-0.044064526,separated,other_service,not_in_family,white,male,-0.14543362,4.3983064,-0.07888656,united_states
0,-0.58056307,self_emp_not_inc,-0.71831053,some_college,-0.044064526,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,0.75010616,united_states
0,0.31625265,private,-0.18117099,h_s_grad,-0.43488383,separated,machine_op_inspct,not_in_family,white,female,-0.14543362,-0.21916214,0.25271052,united_states
0,-1.4026442,federal_gov,0.52144694,11th,-1.2165225,never_married,other_service,own_child,white,female,-0.14543362,-0.21916214,-2.5658648,united_states
1,1.2130684,private,-0.27444372,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,1.2475019,united_states
0,-1.1037055,federal_gov,0.37028474,some_college,-0.044064526,never_married,armed_forces,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,1.512007,private,0.9783612,bachelors,1.1283934,never_married,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,-1.3223757,united_states
0,0.76466054,federal_gov,-1.062097,7th_8th,-2.3889804,never_married,other_service,not_in_family,black,male,-0.14543362,-0.21916214,-1.7368721,united_states
1,-0.43109378,private,-0.1250426,masters,1.5192127,married_civ_spouse,prof_specialty,wife,white,female,0.5267561,-0.21916214,-2.5658648,united_states
0,1.512007,federal_gov,-0.85813916,bachelors,1.1283934,divorced,adm_clerical,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.35635912,private,0.08648984,masters,1.5192127,never_married,other_service,not_in_family,amer_indian_eskimo,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.4026442,private,2.7427886,h_s_grad,-0.43488383,never_married,handlers_cleaners,own_child,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.028971,private,0.4317722,bachelors,1.1283934,never_married,exec_managerial,own_child,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.76466054,private,-0.2342411,10th,-1.6073418,married_civ_spouse,farming_fishing,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,1.512007,private,0.78086084,h_s_grad,-0.43488383,married_civ_spouse,transport_moving,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.4026442,private,-0.1885847,h_s_grad,-0.43488383,never_married,adm_clerical,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.43109378,private,0.11906097,some_college,-0.044064526,never_married,adm_clerical,unmarried,black,female,-0.14543362,-0.21916214,-0.49338293,united_states
0,-1.2531749,private,0.21440727,some_college,-0.044064526,never_married,transport_moving,own_child,black,male,-0.14543362,-0.21916214,-0.16178583,united_states
0,1.4372723,self_emp_not_inc,1.0599973,9th,-1.9981611,widowed,other_service,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.9888645,local_gov,-0.32555386,h_s_grad,-0.43488383,widowed,adm_clerical,unmarried,white,female,-0.14543362,-0.21916214,-1.0736779,united_states
0,-0.20688984,private,-1.0774072,10th,-1.6073418,separated,machine_op_inspct,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.16678338,local_gov,0.112707704,h_s_grad,-0.43488383,married_civ_spouse,protective_serv,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.804767,private,-0.3349938,h_s_grad,-0.43488383,never_married,transport_moving,own_child,white,male,0.19169979,-0.21916214,-0.07888656,united_states
0,-1.4773787,private,0.9431484,some_college,-0.044064526,never_married,handlers_cleaners,own_child,black,male,-0.14543362,-0.21916214,-2.068469,united_states
0,-1.5521134,private,0.26343438,h_s_grad,-0.43488383,never_married,other_service,not_in_family,white,female,-0.14543362,-0.21916214,-1.0736779,united_states
0,-1.5521134,private,-0.100330204,h_s_grad,-0.43488383,never_married,machine_op_inspct,own_child,white,female,-0.14543362,-0.21916214,0.5843076,united_states
0,-0.804767,private,-0.37866187,some_college,-0.044064526,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.7300323,private,1.3979986,assoc_voc,0.3467548,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.092048734,private,-0.8149919,some_college,-0.044064526,married_civ_spouse,handlers_cleaners,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.95423627,private,0.1619526,h_s_grad,-0.43488383,never_married,handlers_cleaners,unmarried,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.5404566,private,-0.8790737,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.1784402,private,0.107471704,11th,-1.2165225,never_married,other_service,not_in_family,white,female,-0.14543362,-0.21916214,-1.405275,united_states
0,0.3909873,private,-0.09087132,h_s_grad,-0.43488383,married_spouse_absent,adm_clerical,unmarried,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.31625265,private,-0.09231997,bachelors,1.1283934,divorced,sales,unmarried,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.58056307,local_gov,0.086669736,bachelors,1.1283934,divorced,prof_specialty,unmarried,white,female,-0.14543362,-0.21916214,1.5790989,united_states
0,-1.5521134,private,0.2806384,some_college,-0.044064526,never_married,sales,own_child,white,female,-0.14543362,-0.21916214,-1.3223757,united_states
0,-1.4773787,private,0.5597086,some_college,-0.044064526,never_married,protective_serv,own_child,white,male,-0.14543362,-0.21916214,-0.9078793,united_states
0,0.16678338,private,-0.74690497,some_college,-0.044064526,divorced,tech_support,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.16678338,private,-0.081393495,h_s_grad,-0.43488383,divorced,handlers_cleaners,unmarried,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,2.2593534,private,-0.055156697,h_s_grad,-0.43488383,divorced,adm_clerical,not_in_family,white,female,-0.14543362,-0.21916214,-1.3223757,united_states
1,0.6899259,federal_gov,-1.3884804,doctorate,2.3008513,married_civ_spouse,prof_specialty,wife,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.804767,private,-0.5188976,h_s_grad,-0.43488383,never_married,prof_specialty,own_child,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.87950164,self_emp_not_inc,-0.7023469,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,1.5790989,ireland
1,0.16678338,private,0.47038415,masters,1.5192127,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,5.7249665,0.75010616,united_states
0,0.16678338,private,2.2610767,some_college,-0.044064526,married_civ_spouse,adm_clerical,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.1037055,private,0.55133855,h_s_grad,-0.43488383,never_married,craft_repair,unmarried,black,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.24151802,self_emp_inc,-0.8410109,doctorate,2.3008513,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,-0.21916214,0.004012714,united_states
0,1.3625376,private,0.5194491,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,black,male,-0.14543362,-0.21916214,0.5843076,united_states
0,-0.6552977,private,-0.4421282,assoc_acdm,0.7375741,never_married,prof_specialty,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.20688984,private,-0.06394333,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,1.5790989,united_states
0,0.76466054,private,-0.17505443,7th_8th,-2.3889804,married_civ_spouse,machine_op_inspct,husband,black,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.43109378,private,-0.41863725,h_s_grad,-0.43488383,married_civ_spouse,machine_op_inspct,wife,white,female,-0.14543362,-0.21916214,-0.49338293,united_states
0,-1.1784402,private,1.1048868,10th,-1.6073418,married_civ_spouse,farming_fishing,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.5404566,private,-1.0016983,masters,1.5192127,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.5521134,private,0.68647087,some_college,-0.044064526,never_married,adm_clerical,own_child,asian_pac_islander,female,-0.14543362,-0.21916214,-1.5710735,germany
1,0.092048734,private,-0.31855676,h_s_grad,-0.43488383,married_civ_spouse,exec_managerial,husband,white,male,0.85259545,-0.21916214,1.1646025,united_states
1,0.31625265,self_emp_inc,0.23563531,h_s_grad,-0.43488383,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,4.425381,0.3356098,united_states
0,-0.35635912,private,-0.28701767,masters,1.5192127,never_married,prof_specialty,own_child,white,female,-0.14543362,-0.21916214,-0.9078793,united_states
0,0.6151912,self_emp_not_inc,-0.13844031,h_s_grad,-0.43488383,widowed,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,-0.9078793,united_states
0,0.3909873,private,-1.542843,assoc_voc,0.3467548,widowed,exec_managerial,unmarried,white,female,-0.14543362,-0.21916214,-0.9078793,united_states
1,-0.43109378,private,-0.11257278,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,1.2130684,private,-0.6139788,bachelors,1.1283934,married_civ_spouse,exec_managerial,husband,white,male,1.8049291,-0.21916214,0.75010616,united_states
0,-1.4773787,private,2.5291824,h_s_grad,-0.43488383,never_married,sales,not_in_family,white,male,0.23194289,-0.21916214,-0.9078793,united_states
0,-0.804767,private,0.2555283,some_college,-0.044064526,never_married,other_service,not_in_family,black,male,-0.14543362,-0.21916214,-2.2342677,united_states
0,-0.87950164,private,0.30246294,11th,-1.2165225,married_civ_spouse,other_service,wife,black,female,-0.14543362,-0.21916214,-0.74208075,united_states
0,0.83939517,private,-0.71062225,7th_8th,-2.3889804,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,-1.7368721,united_states
0,-1.2531749,private,1.1916832,11th,-1.2165225,never_married,craft_repair,unmarried,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.092048734,state_gov,-1.1526996,bachelors,1.1283934,married_civ_spouse,adm_clerical,husband,white,male,-0.14543362,4.425381,0.3356098,united_states
0,-1.028971,private,-0.60130066,some_college,-0.044064526,never_married,adm_clerical,own_child,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.95423627,local_gov,-0.827083,h_s_grad,-0.43488383,never_married,craft_repair,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.2531749,private,3.2912521,bachelors,1.1283934,never_married,sales,not_in_family,white,male,-0.14543362,-0.21916214,-1.3223757,united_states
0,0.24151802,private,-0.7184999,some_college,-0.044064526,never_married,handlers_cleaners,unmarried,black,female,-0.14543362,1.3191737,-0.07888656,united_states
0,-0.057420556,self_emp_inc,-0.9126674,bachelors,1.1283934,divorced,exec_managerial,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,1.2130684,private,-1.3876094,11th,-1.2165225,married_civ_spouse,other_service,husband,white,male,-0.14543362,-0.21916214,-0.9078793,united_states
0,-0.50582844,private,-0.49893832,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-1.2531749,private,1.8867453,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,-0.7300323,private,-0.44849095,bachelors,1.1283934,never_married,sales,own_child,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.5404566,state_gov,-1.2571639,masters,1.5192127,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
1,-0.58056307,private,-0.31362376,some_college,-0.044064526,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,1.4372723,self_emp_not_inc,-0.28968775,doctorate,2.3008513,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,-0.21916214,-2.068469,united_states
0,0.24151802,private,0.012248496,h_s_grad,-0.43488383,married_civ_spouse,craft_repair,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,-1.5521134,private,-1.3988293,h_s_grad,-0.43488383,never_married,handlers_cleaners,unmarried,white,male,-0.14543362,-0.21916214,-1.3223757,united_states
0,1.4372723,local_gov,-0.4958327,h_s_grad,-0.43488383,divorced,exec_managerial,not_in_family,white,male,-0.14543362,-0.21916214,-0.6591815,united_states
1,1.1383338,private,0.44066298,h_s_grad,-0.43488383,married_civ_spouse,prof_specialty,husband,white,male,-0.14543362,4.425381,-0.07888656,united_states
0,-0.35635912,private,0.0013504236,masters,1.5192127,never_married,prof_specialty,not_in_family,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
0,-0.95423627,private,0.47588524,bachelors,1.1283934,never_married,adm_clerical,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,1.6614763,private,-1.5948621,12th,-0.82570314,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,-0.21916214,1.5790989,united_states
0,0.6899259,local_gov,-1.1588067,masters,1.5192127,separated,adm_clerical,unmarried,black,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.20688984,private,0.44287857,some_college,-0.044064526,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,-1.1037055,private,1.2875029,assoc_voc,0.3467548,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,0.092048734,private,-1.0055898,some_college,-0.044064526,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,-0.21916214,-0.3275844,united_states
1,-0.43109378,self_emp_inc,-0.33507904,h_s_grad,-0.43488383,married_civ_spouse,sales,husband,white,male,-0.14543362,-0.21916214,0.75010616,united_states
1,-0.1321552,private,0.5528914,some_college,-0.044064526,married_civ_spouse,machine_op_inspct,husband,white,male,-0.14543362,4.425381,-0.07888656,united_states
0,-0.35635912,private,0.0851832,masters,1.5192127,never_married,exec_managerial,own_child,white,male,0.458213,-0.21916214,-0.07888656,united_states
1,1.287803,self_emp_inc,1.2489951,some_college,-0.044064526,married_civ_spouse,exec_managerial,husband,white,male,1.8049291,-0.21916214,-0.07888656,united_states
0,-0.1321552,private,0.12746887,bachelors,1.1283934,widowed,exec_managerial,not_in_family,white,female,-0.14543362,-0.21916214,1.1646025,united_states
0,0.3909873,private,0.8998307,h_s_grad,-0.43488383,divorced,sales,unmarried,black,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,1.1383338,private,-1.2287683,h_s_grad,-0.43488383,divorced,handlers_cleaners,not_in_family,white,male,-0.14543362,-0.21916214,0.3356098,united_states
0,-1.1784402,private,-1.2958705,h_s_grad,-0.43488383,never_married,machine_op_inspct,not_in_family,white,male,-0.14543362,-0.21916214,0.75010616,united_states
0,-1.2531749,private,0.09136604,h_s_grad,-0.43488383,never_married,other_service,not_in_family,white,female,-0.14543362,-0.21916214,0.3356098,united_states
1,-0.43109378,private,0.06408772,bachelors,1.1283934,married_civ_spouse,exec_managerial,husband,white,male,-0.14543362,4.6469016,-0.07888656,united_states
1,0.017314088,private,-0.25007218,bachelors,1.1283934,separated,prof_specialty,not_in_family,white,male,-0.14543362,-0.21916214,0.75010616,united_states
0,0.6151912,private,2.096583,some_college,-0.044064526,divorced,adm_clerical,not_in_family,black,female,-0.14543362,-0.21916214,-0.3275844,united_states
0,-0.95423627,private,0.18769705,h_s_grad,-0.43488383,never_married,prof_specialty,unmarried,black,female,-0.14543362,-0.21916214,1.1646025,united_states
0,-0.58056307,private,-1.2559993,some_college,-0.044064526,divorced,exec_managerial,unmarried,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
0,0.3909873,private,1.0375478,some_college,-0.044064526,never_married,transport_moving,not_in_family,white,male,-0.14543362,-0.21916214,0.3356098,united_states
1,0.24151802,self_emp_inc,0.482996,prof_school,1.910032,married_civ_spouse,prof_specialty,wife,white,female,-0.14543362,-0.21916214,0.75010616,united_states
0,-1.4773787,private,1.5688739,h_s_grad,-0.43488383,never_married,machine_op_inspct,not_in_family,white,female,-0.14543362,-0.21916214,-0.07888656,united_states
1,-0.87950164,private,-0.54300404,h_s_grad,-0.43488383,married_civ_spouse,handlers_cleaners,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
1,0.9141298,local_gov,-0.13970907,some_college,-0.044064526,married_civ_spouse,protective_serv,husband,white,male,-0.14543362,-0.21916214,-0.07888656,united_states
